0.000000000000000000e+00,4.315260210645027072e+00,5.700000000000000000e+01,1.177134177902286183e+01
1.000000000000000000e+00,6.633329960607023068e+00,1.200000000000000000e+01,4.453464286734462974e+01
2.000000000000000000e+00,6.201957428930644056e+00,6.500000000000000000e+01,1.632385905581239527e+01
3.000000000000000000e+00,7.143709271782954673e+00,1.100000000000000000e+01,2.435226077218321095e+01
4.000000000000000000e+00,6.439349231003767215e+00,8.000000000000000000e+00,1.667271326372057416e+01
5.000000000000000000e+00,7.272002662865384437e+00,4.600000000000000000e+01,1.941026660844587326e+01
6.000000000000000000e+00,7.912415706197475807e+00,4.300000000000000000e+01,2.213201254726370237e+01
7.000000000000000000e+00,1.002855754705699631e+01,1.600000000000000000e+01,2.669236706105994728e+01
8.000000000000000000e+00,1.036456833626809626e+01,4.100000000000000000e+01,3.371700259628097029e+01
9.000000000000000000e+00,9.921139553665211608e+00,4.300000000000000000e+01,2.711115507445938633e+01
1.000000000000000000e+01,1.031834792382795030e+01,1.500000000000000000e+01,2.432840692881158162e+01
1.100000000000000000e+01,1.047568784438865030e+01,3.300000000000000000e+01,3.418894590439548153e+01
1.200000000000000000e+01,1.213592322149456493e+01,7.300000000000000000e+01,3.014571146763151077e+01
1.300000000000000000e+01,1.289660568500182514e+01,1.000000000000000000e+01,2.504323483880368428e+01
1.400000000000000000e+01,1.386452010792154432e+01,7.000000000000000000e+00,2.741090463239742903e+01
1.500000000000000000e+01,1.862718386327417974e+01,1.800000000000000000e+01,2.956811293875339430e+01
1.600000000000000000e+01,1.988239210015320424e+01,1.200000000000000000e+01,3.265710721248413506e+01
1.700000000000000000e+01,2.107648507995368803e+01,0.000000000000000000e+00,3.217092749871655144e+01
1.800000000000000000e+01,2.132623554372471375e+01,7.900000000000000000e+01,3.444486865326368985e+01
1.900000000000000000e+01,2.214874813977553103e+01,6.000000000000000000e+01,3.745552218470235317e+01
2.000000000000000000e+01,2.380911557800919098e+01,6.800000000000000000e+01,3.301704858773763362e+01
2.100000000000000000e+01,2.697975836635835023e+01,2.700000000000000000e+01,3.920007815955823816e+01
2.200000000000000000e+01,2.882153209851552589e+01,9.000000000000000000e+00,3.782979146013246918e+01
2.300000000000000000e+01,2.795810287677750239e+01,5.200000000000000000e+01,3.779935484156280978e+01
2.400000000000000000e+01,3.148451123616353087e+01,2.700000000000000000e+01,4.077877549066993623e+01
2.500000000000000000e+01,3.145315719156787893e+01,4.700000000000000000e+01,4.199703506670415720e+01
2.600000000000000000e+01,3.273435247920385649e+01,5.200000000000000000e+01,4.113866736987274209e+01
2.700000000000000000e+01,3.208920439624380094e+01,2.400000000000000000e+01,4.274134571896748014e+01
2.800000000000000000e+01,2.946179270572094921e+01,3.000000000000000000e+00,4.454471061970121326e+01
2.900000000000000000e+01,3.070932559752976587e+01,4.600000000000000000e+01,4.282441438301847825e+01
3.000000000000000000e+01,3.059397467180658481e+01,6.800000000000000000e+01,4.471168491374771747e+01
3.100000000000000000e+01,3.408463783000227210e+01,5.600000000000000000e+01,4.919293826933762404e+01
3.200000000000000000e+01,3.427583530543009971e+01,5.200000000000000000e+01,4.859860871499787294e+01
3.300000000000000000e+01,3.558914294556033298e+01,6.200000000000000000e+01,5.154674456343150979e+01
3.400000000000000000e+01,3.366184074961022077e+01,6.900000000000000000e+01,4.930246433231019410e+01
3.500000000000000000e+01,3.649695502023505611e+01,7.000000000000000000e+01,4.998209488285950641e+01
3.600000000000000000e+01,3.357613353322066274e+01,7.500000000000000000e+01,5.058006302594979786e+01
3.700000000000000000e+01,3.744048815743612835e+01,2.200000000000000000e+01,5.197722251287012796e+01
3.800000000000000000e+01,3.777811488375296278e+01,5.700000000000000000e+01,5.498840932930944092e+01
3.900000000000000000e+01,3.905860687440828372e+01,4.300000000000000000e+01,6.539060365304169409e+01
4.000000000000000000e+01,3.891381469896931833e+01,3.700000000000000000e+01,5.670117898483457708e+01
4.100000000000000000e+01,3.883229413033076582e+01,1.400000000000000000e+01,5.780777529844290541e+01
4.200000000000000000e+01,3.463405732754199562e+01,5.200000000000000000e+01,6.046529520253817225e+01
4.300000000000000000e+01,3.591280055754211986e+01,4.600000000000000000e+01,6.773657173770087070e+01
4.400000000000000000e+01,3.790560368657323664e+01,6.000000000000000000e+01,7.510700492429178610e+01
4.500000000000000000e+01,4.290583115797667091e+01,5.000000000000000000e+01,6.387020906328753256e+01
4.600000000000000000e+01,4.151220092594793698e+01,5.900000000000000000e+01,6.189499170634312009e+01
4.700000000000000000e+01,4.117977404200458125e+01,1.900000000000000000e+01,6.503627590832223859e+01
4.800000000000000000e+01,4.330246613402236733e+01,8.000000000000000000e+00,7.054044497934778235e+01
4.900000000000000000e+01,4.446411699802615658e+01,6.200000000000000000e+01,6.516952603537718858e+01
5.000000000000000000e+01,4.687221921669368641e+01,3.000000000000000000e+00,6.769412269216726941e+01
5.100000000000000000e+01,4.852341711024402571e+01,1.500000000000000000e+01,7.594278511283197020e+01
5.200000000000000000e+01,4.775941594204702056e+01,1.400000000000000000e+01,7.167895012754439676e+01
5.300000000000000000e+01,4.309500701380075327e+01,1.700000000000000000e+01,6.763149152573734568e+01
5.400000000000000000e+01,4.789539441982466172e+01,3.600000000000000000e+01,7.596613611482013084e+01
5.500000000000000000e+01,5.481654351492316124e+01,5.100000000000000000e+01,7.312175115265954162e+01
5.600000000000000000e+01,5.376327016650161283e+01,1.000000000000000000e+00,6.844243759379671133e+01
5.700000000000000000e+01,5.749218937734080725e+01,5.400000000000000000e+01,7.252977466681974761e+01
5.800000000000000000e+01,5.397417745984660087e+01,3.100000000000000000e+01,7.565393897934195877e+01
5.900000000000000000e+01,5.997623202133767251e+01,5.100000000000000000e+01,7.274447490752692147e+01
6.000000000000000000e+01,6.306108707479991438e+01,4.800000000000000000e+01,7.965203010121662430e+01
6.100000000000000000e+01,6.119774679967455455e+01,5.800000000000000000e+01,8.000500545197927238e+01
6.200000000000000000e+01,6.053324575300816690e+01,7.600000000000000000e+01,9.399868055510798115e+01
6.300000000000000000e+01,6.036372593354478511e+01,4.600000000000000000e+01,9.521957823097548612e+01
6.400000000000000000e+01,5.585655618807933109e+01,1.700000000000000000e+01,9.628557492007229257e+01
6.500000000000000000e+01,5.779384598084148195e+01,5.000000000000000000e+01,8.169034349255080940e+01
6.600000000000000000e+01,5.611232747228935835e+01,1.200000000000000000e+01,8.405187258591921307e+01
6.700000000000000000e+01,5.437711424933163329e+01,4.300000000000000000e+01,8.899392450735238924e+01
6.800000000000000000e+01,5.779972712717479766e+01,2.000000000000000000e+01,8.973898143844705544e+01
6.900000000000000000e+01,5.635166163355762592e+01,3.700000000000000000e+01,8.171131610673563728e+01
7.000000000000000000e+01,6.525143447319152301e+01,1.300000000000000000e+01,8.684570940119343163e+01
7.100000000000000000e+01,6.080616747451439608e+01,3.500000000000000000e+01,8.550304123116694655e+01
7.200000000000000000e+01,5.722601257213393922e+01,7.800000000000000000e+01,8.910418687345011790e+01
7.300000000000000000e+01,6.130091660312094604e+01,2.200000000000000000e+01,8.626947727183502934e+01
7.400000000000000000e+01,6.222010075019731090e+01,6.000000000000000000e+00,9.646651263667983756e+01
7.500000000000000000e+01,5.744327222484073303e+01,6.600000000000000000e+01,8.742572903066960066e+01
7.600000000000000000e+01,6.076247164348215080e+01,8.000000000000000000e+00,9.009959312688825150e+01
7.700000000000000000e+01,6.615910234853024008e+01,7.200000000000000000e+01,9.507869424101946265e+01
7.800000000000000000e+01,6.252192277077197247e+01,5.600000000000000000e+01,9.224378462211588214e+01
7.900000000000000000e+01,6.685359630724963154e+01,8.000000000000000000e+00,9.201391098026918769e+01
8.000000000000000000e+01,6.411162025526118668e+01,7.800000000000000000e+01,9.464211066491394320e+01
8.100000000000000000e+01,5.166947667589804638e+01,4.000000000000000000e+00,9.520088643478885615e+01
8.200000000000000000e+01,5.923712429304174520e+01,1.500000000000000000e+01,1.069131578249624681e+02
8.300000000000000000e+01,5.653047985207599879e+01,2.200000000000000000e+01,9.299924310448817266e+01
8.400000000000000000e+01,5.140115535408288139e+01,6.000000000000000000e+00,9.068836749026002053e+01
8.500000000000000000e+01,5.896854985772124280e+01,1.100000000000000000e+01,9.682717235796872046e+01
8.600000000000000000e+01,5.976586348680346106e+01,2.200000000000000000e+01,9.185226565484370553e+01
8.700000000000000000e+01,5.556573232815951258e+01,9.000000000000000000e+00,8.649128121314852535e+01
8.800000000000000000e+01,5.199626460243102599e+01,5.500000000000000000e+01,8.331692953624728659e+01
