0.000000000000000000e+00,5.488590166483506394e+00,3.600000000000000000e+01,1.659762255750231574e+01
1.000000000000000000e+00,7.022591040132508233e+00,5.400000000000000000e+01,2.260077147988799950e+01
2.000000000000000000e+00,6.555498800933482251e+00,4.600000000000000000e+01,1.875604241170366038e+01
3.000000000000000000e+00,6.656239314284150055e+00,4.200000000000000000e+01,2.674233299242755635e+01
4.000000000000000000e+00,8.605030921805900235e+00,6.300000000000000000e+01,2.241803428026757672e+01
5.000000000000000000e+00,7.573488089310473015e+00,4.000000000000000000e+01,1.911409255862306367e+01
6.000000000000000000e+00,1.104134893248675375e+01,1.500000000000000000e+01,2.784427423614703656e+01
7.000000000000000000e+00,1.232050562247118819e+01,0.000000000000000000e+00,3.425095493924923318e+01
8.000000000000000000e+00,1.535788361263079693e+01,4.200000000000000000e+01,3.667703688595182143e+01
9.000000000000000000e+00,1.614637749367286901e+01,5.500000000000000000e+01,2.680956284857206384e+01
1.000000000000000000e+01,1.544320184539172303e+01,5.200000000000000000e+01,3.242195947811151058e+01
1.100000000000000000e+01,1.761229779091393155e+01,7.800000000000000000e+01,3.175405590458366589e+01
1.200000000000000000e+01,1.933338908066074779e+01,9.000000000000000000e+00,3.386842513830099932e+01
1.300000000000000000e+01,2.094769915214208567e+01,1.500000000000000000e+01,3.702991779124206317e+01
1.400000000000000000e+01,2.417609367376659080e+01,3.500000000000000000e+01,4.257959134048306282e+01
1.500000000000000000e+01,2.507110168858941535e+01,5.500000000000000000e+01,4.327250453310495715e+01
1.600000000000000000e+01,2.789240613223913812e+01,1.100000000000000000e+01,4.614093341456794661e+01
1.700000000000000000e+01,2.998864771886273317e+01,0.000000000000000000e+00,4.308617077308055343e+01
1.800000000000000000e+01,2.954569021270248186e+01,1.000000000000000000e+00,4.546877599456406926e+01
1.900000000000000000e+01,3.200558564583273835e+01,3.000000000000000000e+01,4.583335282234862973e+01
2.000000000000000000e+01,3.191082453163411259e+01,4.900000000000000000e+01,4.279964688195876477e+01
2.100000000000000000e+01,3.103638078992951321e+01,6.800000000000000000e+01,4.522833500719250566e+01
2.200000000000000000e+01,3.341232621886173604e+01,2.700000000000000000e+01,5.733508209524108423e+01
2.300000000000000000e+01,3.140426829826972011e+01,1.500000000000000000e+01,5.226342403599861797e+01
2.400000000000000000e+01,3.413636679984880118e+01,2.600000000000000000e+01,5.957659000324258614e+01
2.500000000000000000e+01,3.760344673993738240e+01,2.300000000000000000e+01,5.800066260866469747e+01
2.600000000000000000e+01,3.850366113730829909e+01,2.900000000000000000e+01,6.558309924632717980e+01
2.700000000000000000e+01,3.971981943221449285e+01,2.500000000000000000e+01,7.405494492440095655e+01
2.800000000000000000e+01,4.100226891725093026e+01,3.000000000000000000e+00,6.385673486495785767e+01
2.900000000000000000e+01,3.519444870808571579e+01,4.600000000000000000e+01,6.475610932642950957e+01
3.000000000000000000e+01,3.767965066430691934e+01,3.900000000000000000e+01,9.128084630795345333e+01
3.100000000000000000e+01,4.013569318611519066e+01,7.100000000000000000e+01,1.435407507865640468e+02
3.200000000000000000e+01,3.750056317091795677e+01,1.400000000000000000e+01,6.492072629585150878e+01
3.300000000000000000e+01,4.218875230284951527e+01,5.400000000000000000e+01,9.325583921422699518e+01
3.400000000000000000e+01,4.041670620394525315e+01,3.800000000000000000e+01,1.293678495731576277e+02
3.500000000000000000e+01,4.242498206061528521e+01,5.900000000000000000e+01,1.343343152556991811e+02
3.600000000000000000e+01,4.037275559428447025e+01,6.500000000000000000e+01,6.239847797862233136e+01
3.700000000000000000e+01,4.156952174636089126e+01,4.000000000000000000e+00,7.788789631364576849e+01
3.800000000000000000e+01,3.798633423117529162e+01,3.500000000000000000e+01,6.287113166911989026e+01
3.900000000000000000e+01,4.019119329897979753e+01,9.000000000000000000e+00,6.486482415042794969e+01
4.000000000000000000e+01,3.817711635608519316e+01,7.300000000000000000e+01,6.386178637779563161e+01
4.100000000000000000e+01,3.843875608551779521e+01,2.000000000000000000e+00,6.447263587153135234e+01
4.200000000000000000e+01,4.346401330272631469e+01,5.500000000000000000e+01,6.917703806829806013e+01
4.300000000000000000e+01,4.380236626167438629e+01,7.600000000000000000e+01,6.732156341386858855e+01
4.400000000000000000e+01,4.540579537328098070e+01,2.100000000000000000e+01,6.701782915920325934e+01
4.500000000000000000e+01,4.457397858188296880e+01,5.900000000000000000e+01,6.684282515887596787e+01
4.600000000000000000e+01,4.669689662425723498e+01,5.100000000000000000e+01,6.600789509106070341e+01
4.700000000000000000e+01,4.531666036957834365e+01,6.100000000000000000e+01,6.129320813142683022e+01
4.800000000000000000e+01,4.760416182395159979e+01,6.300000000000000000e+01,6.348912886602334993e+01
4.900000000000000000e+01,4.836234142932423907e+01,6.500000000000000000e+01,6.680850719093069756e+01
5.000000000000000000e+01,4.720726120077174670e+01,2.900000000000000000e+01,6.883223623092391108e+01
5.100000000000000000e+01,4.247887498306567977e+01,9.000000000000000000e+00,6.442614352013052326e+01
5.200000000000000000e+01,4.115977077794620698e+01,3.600000000000000000e+01,6.805196254220025764e+01
5.300000000000000000e+01,4.329485472932613277e+01,7.700000000000000000e+01,6.982082954359295002e+01
5.400000000000000000e+01,4.950809916327990834e+01,2.000000000000000000e+00,6.356591403677931140e+01
5.500000000000000000e+01,4.452686873835693149e+01,4.500000000000000000e+01,6.566438772256594802e+01
5.600000000000000000e+01,5.021316467853273480e+01,6.100000000000000000e+01,6.817009748704644778e+01
5.700000000000000000e+01,5.031425892665450306e+01,1.500000000000000000e+01,6.597458121405105658e+01
5.800000000000000000e+01,4.939072070203983600e+01,9.000000000000000000e+00,6.817366802679200077e+01
5.900000000000000000e+01,5.228166345966250361e+01,9.000000000000000000e+00,6.685961319864888708e+01
6.000000000000000000e+01,5.131255468859794888e+01,8.000000000000000000e+00,6.672753172236896546e+01
6.100000000000000000e+01,4.793268244145110657e+01,1.900000000000000000e+01,6.601695977476751409e+01
6.200000000000000000e+01,5.009838253054441282e+01,6.700000000000000000e+01,6.561598622430855698e+01
6.300000000000000000e+01,5.170497352054162832e+01,6.200000000000000000e+01,6.839615161043407454e+01
6.400000000000000000e+01,5.364577371333810163e+01,7.100000000000000000e+01,6.641113402703139457e+01
