0.000000000000000000e+00,4.914311668451610160e+00,5.500000000000000000e+01,1.443993999060731959e+01
1.000000000000000000e+00,6.231596515863813579e+00,5.200000000000000000e+01,1.695492228127855228e+01
2.000000000000000000e+00,7.316448629819007010e+00,4.500000000000000000e+01,3.109918803533342313e+01
3.000000000000000000e+00,7.286676410636289347e+00,7.800000000000000000e+01,1.948741929056049926e+01
4.000000000000000000e+00,7.050662675779113542e+00,1.900000000000000000e+01,1.636719492194701786e+01
5.000000000000000000e+00,8.109866404864380485e+00,1.300000000000000000e+01,2.266324597890805137e+01
6.000000000000000000e+00,8.217170630511764884e+00,5.700000000000000000e+01,2.003123996408190166e+01
7.000000000000000000e+00,7.771508948421461227e+00,3.800000000000000000e+01,2.428443659470180194e+01
8.000000000000000000e+00,9.530118149530707683e+00,2.000000000000000000e+00,2.275301999979677348e+01
9.000000000000000000e+00,1.006496802353793996e+01,7.200000000000000000e+01,2.674973949659126760e+01
1.000000000000000000e+01,1.164259378815121337e+01,1.200000000000000000e+01,2.608114331514540751e+01
1.100000000000000000e+01,1.365010635622269675e+01,1.000000000000000000e+01,3.260935891154641553e+01
1.200000000000000000e+01,1.475856583024598834e+01,5.000000000000000000e+01,3.150012409709868422e+01
1.300000000000000000e+01,1.605344639711578836e+01,8.000000000000000000e+00,3.716357388682412477e+01
1.400000000000000000e+01,2.022010362294378183e+01,2.400000000000000000e+01,3.702448822748079493e+01
1.500000000000000000e+01,1.946288838738858473e+01,6.900000000000000000e+01,3.618920688992830037e+01
1.600000000000000000e+01,1.951229571905867743e+01,4.000000000000000000e+00,3.455026951986756245e+01
1.700000000000000000e+01,2.026118988189945469e+01,7.600000000000000000e+01,3.684921339541166674e+01
1.800000000000000000e+01,2.223184920904795447e+01,4.500000000000000000e+01,3.799687864995593145e+01
1.900000000000000000e+01,2.401875242650336872e+01,6.000000000000000000e+01,5.011365030442550506e+01
2.000000000000000000e+01,2.365966471957035822e+01,4.500000000000000000e+01,4.440775330554559730e+01
2.100000000000000000e+01,2.455784081405876407e+01,5.300000000000000000e+01,4.587432017638302284e+01
2.200000000000000000e+01,2.792422140571157030e+01,5.900000000000000000e+01,4.425724616628459529e+01
2.300000000000000000e+01,2.853083184509860004e+01,5.700000000000000000e+01,4.727754120766806523e+01
2.400000000000000000e+01,2.960930164186578395e+01,5.900000000000000000e+01,5.203675710403508248e+01
2.500000000000000000e+01,3.551281370803726389e+01,2.700000000000000000e+01,5.440591781281823103e+01
2.600000000000000000e+01,3.205196556047098966e+01,2.000000000000000000e+00,5.820848576956067433e+01
2.700000000000000000e+01,3.550226840861759570e+01,6.600000000000000000e+01,5.574911258627000876e+01
2.800000000000000000e+01,3.607410779267290479e+01,3.600000000000000000e+01,6.326889074371722188e+01
2.900000000000000000e+01,3.997881960672133062e+01,1.700000000000000000e+01,6.562680160877440017e+01
3.000000000000000000e+01,4.054437184043906939e+01,1.300000000000000000e+01,6.380783147190381754e+01
3.100000000000000000e+01,3.890295114819806344e+01,2.000000000000000000e+00,5.865627514246369856e+01
3.200000000000000000e+01,3.775871684172538778e+01,1.900000000000000000e+01,6.562306356398264029e+01
3.300000000000000000e+01,3.858924082649773624e+01,2.300000000000000000e+01,6.644087624354862953e+01
3.400000000000000000e+01,3.550527545774227178e+01,7.100000000000000000e+01,6.936430567019624505e+01
3.500000000000000000e+01,4.169587136693307627e+01,8.000000000000000000e+00,6.856981169685305133e+01
3.600000000000000000e+01,4.405836083464980391e+01,7.900000000000000000e+01,6.439145220851943918e+01
3.700000000000000000e+01,3.946336069356860321e+01,3.800000000000000000e+01,6.926768870005091117e+01
3.800000000000000000e+01,3.785039581732608127e+01,2.200000000000000000e+01,7.567289921385972207e+01
3.900000000000000000e+01,3.861735423072154560e+01,1.000000000000000000e+00,7.685501817300203697e+01
4.000000000000000000e+01,3.528829049907935200e+01,5.000000000000000000e+00,7.082772521648594477e+01
4.100000000000000000e+01,3.440170582949447464e+01,6.200000000000000000e+01,6.162300474321769883e+01
4.200000000000000000e+01,3.186368183313583202e+01,3.400000000000000000e+01,7.193202264017801895e+01
4.300000000000000000e+01,2.627608668847079088e+01,7.000000000000000000e+00,6.480459290103739534e+01
4.400000000000000000e+01,2.687754768174171360e+01,4.000000000000000000e+01,6.716612861203427087e+01
4.500000000000000000e+01,2.518166556413622459e+01,2.900000000000000000e+01,6.143538591874717980e+01
4.600000000000000000e+01,2.231333348303098063e+01,1.400000000000000000e+01,5.445415773101749579e+01
4.700000000000000000e+01,2.004668892150997550e+01,1.100000000000000000e+01,5.698655495808745997e+01
4.800000000000000000e+01,2.772511476500965344e+01,7.400000000000000000e+01,5.493028258308140721e+01
4.900000000000000000e+01,2.519179811951332226e+01,4.500000000000000000e+01,5.753292983586079146e+01
5.000000000000000000e+01,2.873977799333210825e+01,3.900000000000000000e+01,6.043539452840303738e+01
5.100000000000000000e+01,2.595838446360536267e+01,3.100000000000000000e+01,5.831799957686630620e+01
5.200000000000000000e+01,3.013757107555752413e+01,0.000000000000000000e+00,6.535996191821790546e+01
5.300000000000000000e+01,3.217829930956325768e+01,2.400000000000000000e+01,7.074176770375181889e+01
5.400000000000000000e+01,3.504238335514700964e+01,5.700000000000000000e+01,7.505840835932836796e+01
5.500000000000000000e+01,3.183880878388020363e+01,7.000000000000000000e+00,6.356437641828367902e+01
5.600000000000000000e+01,3.894688675711020664e+01,3.000000000000000000e+00,7.099308029526595476e+01
5.700000000000000000e+01,3.382376111249784856e+01,2.500000000000000000e+01,6.913120326468587962e+01
5.800000000000000000e+01,3.407144889575950231e+01,1.500000000000000000e+01,6.607952984822065901e+01
5.900000000000000000e+01,3.442889650119214195e+01,1.000000000000000000e+01,7.634805964337485307e+01
6.000000000000000000e+01,3.330275962062087558e+01,3.100000000000000000e+01,6.743268829995707847e+01
6.100000000000000000e+01,3.903426131799484011e+01,4.700000000000000000e+01,6.897362879002663760e+01
6.200000000000000000e+01,4.174310491932256895e+01,4.200000000000000000e+01,7.144593778847756482e+01
6.300000000000000000e+01,3.388475797478990614e+01,0.000000000000000000e+00,7.525782675211404182e+01
6.400000000000000000e+01,3.882735041559821809e+01,2.100000000000000000e+01,7.457748584432724215e+01
6.500000000000000000e+01,4.376285754863964428e+01,2.000000000000000000e+01,6.837993466606512527e+01
6.600000000000000000e+01,4.015631728170190229e+01,3.800000000000000000e+01,6.878011778130252196e+01
6.700000000000000000e+01,3.332530074858625824e+01,2.300000000000000000e+01,6.547994180327586378e+01
6.800000000000000000e+01,3.592588479624462394e+01,5.700000000000000000e+01,6.987876115793727649e+01
6.900000000000000000e+01,3.848156655981524921e+01,7.500000000000000000e+01,7.428634682182051563e+01
7.000000000000000000e+01,3.472831424180195370e+01,2.000000000000000000e+00,7.146633193137147089e+01
7.100000000000000000e+01,4.608204796432417538e+01,1.100000000000000000e+01,7.385474832350517715e+01
7.200000000000000000e+01,3.086120139747287183e+01,4.000000000000000000e+00,7.002146926868780952e+01
7.300000000000000000e+01,4.297845707238762714e+01,4.000000000000000000e+00,6.880351192423709961e+01
7.400000000000000000e+01,4.391528138897560041e+01,1.600000000000000000e+01,7.085723162513251339e+01
7.500000000000000000e+01,4.367488822828250505e+01,6.700000000000000000e+01,7.299897637663985961e+01
7.600000000000000000e+01,4.038292066432018146e+01,1.200000000000000000e+01,8.240904335272649917e+01
7.700000000000000000e+01,3.852397744199586782e+01,3.600000000000000000e+01,7.206186900102498782e+01
7.800000000000000000e+01,4.087068432338276835e+01,1.100000000000000000e+01,7.919878083971865124e+01
7.900000000000000000e+01,4.237035102622382965e+01,6.100000000000000000e+01,7.644088757015920521e+01
8.000000000000000000e+01,3.697631269581977165e+01,3.100000000000000000e+01,6.642168341846638668e+01
8.100000000000000000e+01,4.100047383915330812e+01,3.900000000000000000e+01,6.663261822032184511e+01
8.200000000000000000e+01,4.043186837919832755e+01,9.000000000000000000e+00,6.457776403391142139e+01
